Price,Min Nights,No of Reviews,Reviews Per Month,Calculated Host Listings,Availability,Neighbourhood Group Code,Room Type Code,Clusters,Cluster
35,1,43,2.03,13,344,3,3,3,black
250,5,49,2.3,4,209,1,1,3,black
56,30,1,0.05,29,186,2,2,3,black
239,30,52,2.42,1,146,2,1,0,rose
80,30,10,0.61,25,43,1,1,0,rose
144,1,88,4.13,1,363,3,1,3,black
270,90,5,0.26,4,154,1,1,0,rose
500,6,2,0.1,1,0,1,1,0,rose
80,30,7,0.38,32,362,1,1,3,black
59,1,116,5.53,3,47,2,2,0,rose
192,1,5,0.23,59,63,1,2,0,rose
169,4,14,0.72,1,90,2,1,0,rose
80,2,36,4.15,1,29,1,2,0,rose
135,90,3,0.16,27,293,1,1,3,black
213,1,85,3.94,9,343,1,1,3,black
65,3,64,3.0,1,97,2,3,0,rose
75,3,62,2.96,1,51,2,2,0,rose
600,1,31,1.45,3,359,2,1,3,black
136,2,133,6.17,1,294,2,1,3,black
20,7,0,0.0,1,0,3,2,0,rose
95,1,23,1.09,2,59,2,2,0,rose
150,2,84,4.14,2,118,1,1,0,rose
61,1,1,0.05,1,0,3,2,0,rose
201,30,1,0.06,88,217,1,1,3,black
102,1,121,5.62,1,158,5,1,0,rose
670,30,58,2.82,2,253,1,1,3,black
180,30,4,0.21,47,305,1,1,3,black
130,30,4,0.3,8,208,1,1,3,black
197,30,2,0.11,6,340,3,1,3,black
199,30,7,0.34,5,184,1,1,3,black
131,48,1,0.05,1,0,2,1,0,rose
45,1,10,0.48,3,0,3,2,0,rose
39,30,7,0.36,29,161,2,2,0,rose
49,30,10,0.54,29,134,2,2,0,rose
120,1,74,3.6,1,306,2,2,3,black
200,3,3,0.38,1,0,1,1,0,rose
190,2,19,1.31,1,365,3,1,3,black
550,3,79,4.15,1,0,1,1,0,rose
229,1,3,0.44,1,63,1,1,0,rose
148,2,0,0.0,1,118,3,2,0,rose
29,90,0,0.0,394,0,2,2,0,rose
48,30,1,0.05,54,57,2,2,0,rose
47,30,10,0.49,5,215,1,2,3,black
304,31,0,0.0,526,337,1,1,3,black
400,6,0,0.0,1,0,3,1,0,rose
250,21,7,0.34,1,2,1,1,0,rose
57,30,1,0.05,54,364,2,2,3,black
260,30,2,0.11,2,97,1,1,0,rose
42,30,8,0.39,29,161,2,2,0,rose
52,30,1,0.05,54,248,2,2,3,black
52,30,0,0.0,54,364,2,2,3,black
50,1,99,4.79,7,210,3,2,3,black
180,6,1,0.05,1,0,1,1,0,rose
27,90,0,0.0,394,105,2,2,0,rose
140,30,0,0.0,1,0,1,1,0,rose
160,7,6,0.28,1,310,2,1,3,black
130,1,36,1.67,2,90,2,2,0,rose
102,1,0,0.0,1,358,2,2,3,black
61,3,2,0.9,1,195,1,2,3,black
114,1,144,6.74,2,174,2,2,3,black
300,7,1,0.05,1,0,2,1,0,rose
100,2,6,0.28,1,0,1,1,0,rose
30,90,0,0.0,394,64,2,2,0,rose
42,30,1,0.05,54,364,1,2,3,black
333,30,0,0.0,1,0,1,1,0,rose
42,30,0,0.0,54,179,1,2,3,black
230,240,0,0.0,1,0,1,1,0,rose
65,3,56,2.59,1,70,2,2,0,rose
35,90,0,0.0,394,64,2,2,0,rose
45,30,1,1.0,7,364,5,2,3,black
141,30,1,0.05,1,0,1,1,0,rose
991,1,190,8.84,13,115,1,1,2,purple
80,2,0,0.0,1,0,3,1,0,rose
996,1,113,5.63,13,92,1,1,2,purple
991,1,119,5.49,13,138,1,1,2,purple
98,1,80,3.72,1,9,1,2,0,rose
991,1,62,6.71,13,1,1,1,2,purple
991,1,247,11.42,13,135,1,1,2,purple
996,1,798,36.94,13,159,1,1,2,purple
996,1,77,3.58,13,126,1,1,2,purple
192,1,7,0.32,59,0,1,2,0,rose
991,1,152,7.02,13,1,1,1,2,purple
991,1,277,12.78,13,177,1,1,2,purple
991,1,491,22.73,13,157,1,1,2,purple
991,1,94,4.4,13,148,1,1,2,purple
106,1,78,3.69,1,6,1,2,0,rose
95,2,71,3.35,1,333,3,1,3,black
150,7,5,0.27,2,64,2,1,0,rose
26,90,0,0.0,394,33,2,2,0,rose
49,30,0,0.0,1,365,1,2,3,black
50,15,0,0.0,3,0,1,2,0,rose
39,90,0,0.0,394,156,2,2,3,black
37,30,0,0.0,394,339,2,2,3,black
100,1,61,2.96,4,112,3,1,0,rose
159,4,11,0.55,3,365,3,1,3,black
350,3,80,3.72,1,235,3,1,3,black
67,1,87,4.13,2,162,2,2,0,rose
295,1,50,2.33,3,268,1,1,3,black
636,2,26,1.22,19,180,1,1,3,black
55,30,2,0.2,2,153,2,2,0,rose
219,1,76,3.59,53,199,1,2,3,black
125,2,10,1.96,3,290,5,1,3,black
95,5,22,1.03,14,0,2,2,0,rose
200,30,4,0.43,1,54,2,1,0,rose
93,28,33,1.92,3,270,3,2,3,black
65,3,54,2.51,1,55,2,3,0,rose
100,30,2,0.11,5,362,2,1,3,black
87,2,22,1.05,1,108,4,1,0,rose
100,2,3,0.14,1,0,2,1,0,rose
250,3,46,2.48,2,64,2,1,0,rose
170,2,23,1.11,3,282,3,1,3,black
78,2,23,1.26,1,365,1,2,3,black
133,30,1,0.29,159,360,1,1,3,black
48,30,1,0.07,54,179,1,2,3,black
108,1,0,0.0,3,0,3,1,0,rose
180,3,34,1.71,9,303,1,1,3,black
149,90,8,1.01,1,126,2,2,0,rose
325,1,1,0.15,6,280,1,1,3,black
201,30,15,0.87,3,197,2,1,3,black
250,30,0,0.0,1,0,2,1,0,rose
129,2,27,1.31,1,62,1,1,0,rose
39,4,22,1.03,5,356,2,2,3,black
185,30,1,0.05,1,93,2,1,0,rose
69,1,101,4.93,4,80,3,2,0,rose
175,14,2,0.1,1,0,2,1,0,rose
146,1,89,4.23,2,169,3,1,3,black
35,1,39,1.83,13,326,3,3,3,black
50,1,35,1.98,3,105,4,2,0,rose
550,30,0,0.0,3,90,2,1,0,rose
82,30,1,0.07,25,99,1,1,0,rose
240,2,49,3.87,1,164,3,1,3,black
700,2,30,1.48,19,180,1,1,3,black
165,30,5,0.26,124,188,1,1,3,black
75,30,1,0.05,2,365,2,1,3,black
360,30,0,0.0,1,0,2,1,0,rose
65,30,4,0.2,2,309,4,2,3,black
228,30,2,0.26,113,288,1,1,3,black
182,6,81,4.03,4,236,1,1,3,black
192,1,8,0.38,59,0,1,2,0,rose
174,1,50,2.37,4,156,2,1,0,rose
251,1,45,2.32,4,133,2,1,0,rose
158,2,21,0.98,1,354,4,1,3,black
151,4,51,2.42,1,149,4,1,0,rose
165,2,4,0.45,9,358,1,1,3,black
179,2,66,3.43,1,115,1,1,0,rose
35,30,1,0.05,207,56,3,2,0,rose
43,30,0,0.0,207,26,3,2,0,rose
39,30,0,0.0,207,25,3,2,0,rose
100,30,7,0.35,5,273,1,1,3,black
192,30,1,0.07,222,310,1,1,3,black
188,28,8,0.41,2,170,3,1,3,black
99,30,16,0.75,28,208,1,2,3,black
120,3,59,2.8,2,352,2,1,3,black
31,30,1,0.07,207,38,3,2,0,rose
192,1,8,0.38,59,0,1,2,0,rose
835,4,5,0.63,3,146,1,1,2,purple
58,1,86,4.0,4,83,1,2,0,rose
150,30,0,0.0,1,0,2,1,0,rose
538,21,0,0.0,1,358,3,1,3,black
90,5,7,0.42,4,296,1,2,3,black
436,1,9,0.91,1,364,1,1,3,black
195,6,0,0.0,3,16,2,2,0,rose
691,1,2,0.1,2,364,2,2,3,black
140,30,1,0.08,159,293,1,1,3,black
310,2,11,0.71,4,109,2,1,0,rose
73,1,60,2.93,2,351,2,2,3,black
278,1,14,0.68,3,0,2,1,0,rose
300,30,1,0.05,1,69,2,1,0,rose
125,3,0,0.0,12,0,3,1,0,rose
87,1,82,3.84,3,240,1,2,3,black
495,5,5,0.49,1,0,2,1,0,rose
35,15,0,0.0,12,61,2,3,0,rose
91,30,0,0.0,14,364,2,1,3,black
135,3,53,2.52,1,122,3,1,0,rose
229,29,0,0.0,76,283,1,1,3,black
210,30,4,0.4,1,365,1,1,3,black
160,6,3,0.16,1,141,2,1,0,rose
75,7,6,0.31,1,0,1,1,0,rose
200,30,2,0.14,88,244,1,1,3,black
1025,30,0,0.0,1,0,2,2,2,purple
37,30,1,0.05,21,278,2,2,3,black
185,5,5,0.41,1,0,1,1,0,rose
120,1,9,0.87,1,364,3,1,3,black
113,30,1,0.48,124,363,1,1,3,black
234,2,75,4.99,1,6,2,1,0,rose
180,30,2,0.21,88,237,1,1,3,black
140,30,8,0.39,5,309,2,1,3,black
220,2,15,2.43,1,315,1,2,3,black
120,30,0,0.0,1,87,3,1,0,rose
35,30,5,0.29,192,56,3,2,0,rose
650,7,0,0.0,1,0,1,1,0,rose
39,30,0,0.0,192,0,3,2,0,rose
43,30,2,0.16,192,53,3,2,0,rose
156,2,27,1.34,4,89,2,2,0,rose
280,3,13,0.66,1,0,2,1,0,rose
200,31,0,0.0,1,343,2,1,3,black
175,2,52,2.93,1,242,2,1,3,black
273,2,87,4.34,1,67,3,1,0,rose
349,13,0,0.0,1,365,2,1,3,black
34,30,0,0.0,192,38,3,2,0,rose
23,90,0,0.0,394,279,2,2,3,black
34,90,0,0.0,394,0,3,2,0,rose
187,5,0,0.0,1,0,2,1,0,rose
139,4,34,1.66,7,234,1,1,3,black
125,4,29,1.39,7,314,1,1,3,black
101,30,7,0.35,2,332,2,1,3,black
160,2,81,3.8,2,204,2,1,3,black
142,30,4,0.22,124,249,1,1,3,black
43,30,0,0.0,394,249,3,2,3,black
81,5,43,2.1,6,339,2,2,3,black
52,7,2,0.31,2,0,2,2,0,rose
38,90,0,0.0,394,58,2,2,0,rose
201,28,2,0.1,1,0,4,1,0,rose
140,5,5,0.24,1,0,1,1,0,rose
109,3,49,3.95,1,40,3,1,0,rose
153,2,90,4.29,2,104,1,1,0,rose
83,4,83,3.93,1,148,2,2,0,rose
38,30,4,0.2,21,286,2,2,3,black
38,30,0,0.0,21,339,2,2,3,black
188,2,20,0.95,1,2,1,1,0,rose
198,30,61,2.99,2,219,3,1,3,black
190,3,19,0.92,1,0,3,1,0,rose
117,10,13,0.73,2,240,2,1,3,black
50,1,31,1.46,3,0,2,2,0,rose
125,20,0,0.0,1,0,3,1,0,rose
115,1,36,3.58,2,180,3,1,3,black
179,30,8,0.42,1,39,2,1,0,rose
75,30,3,0.19,32,270,1,1,3,black
60,4,0,0.0,2,0,1,2,0,rose
93,30,0,0.0,222,92,1,2,0,rose
38,25,6,0.33,1,121,4,2,0,rose
70,30,28,1.36,6,339,2,2,3,black
201,4,24,1.15,1,22,2,1,0,rose
190,45,2,0.1,1,80,1,1,0,rose
425,30,0,0.0,1,0,1,1,0,rose
36,30,0,0.0,1,0,2,2,0,rose
80,5,0,0.0,2,0,4,2,0,rose
367,31,0,0.0,526,309,1,1,3,black
90,3,4,0.19,4,0,2,2,0,rose
195,1,2,0.1,1,0,2,1,0,rose
80,2,1,0.05,2,0,3,2,0,rose
70,4,1,0.05,2,0,1,2,0,rose
24,90,0,0.0,394,64,2,2,0,rose
147,22,5,0.41,1,10,1,1,0,rose
110,3,1,0.06,1,0,2,1,0,rose
150,4,66,3.18,1,136,2,1,0,rose
173,2,95,4.5,1,276,2,1,3,black
90,2,31,1.7,3,359,3,2,3,black
31,30,0,0.0,394,248,2,2,3,black
214,31,0,0.0,526,265,1,1,3,black
198,31,0,0.0,526,365,1,1,3,black
76,30,1,0.31,14,335,2,1,3,black
42,90,1,0.07,394,4,2,2,0,rose
160,2,1,0.05,1,0,1,2,0,rose
38,30,2,0.11,21,224,2,2,3,black
91,1,51,2.8,3,81,3,1,0,rose
104,1,15,2.12,2,354,3,2,3,black
88,1,30,2.47,6,79,2,2,0,rose
398,4,25,1.25,1,54,1,1,0,rose
525,4,4,0.2,1,0,1,1,0,rose
312,2,42,2.01,2,46,1,1,0,rose
162,1,9,0.43,5,179,3,2,3,black
37,30,1,0.05,21,278,2,2,3,black
110,5,0,0.0,1,178,2,1,3,black
83,3,2,0.1,1,112,1,1,0,rose
350,3,2,0.1,1,0,1,1,0,rose
182,31,7,0.41,16,283,1,1,3,black
100,1,97,5.38,1,25,2,1,0,rose
38,30,1,0.05,21,339,2,2,3,black
50,2,57,2.79,2,168,3,2,0,rose
210,30,7,0.41,1,234,2,1,3,black
70,120,1,0.05,4,365,1,2,3,black
175,2,20,0.95,2,179,2,1,3,black
82,30,5,0.35,1,180,4,1,3,black
91,30,18,0.91,4,124,3,2,0,rose
49,5,0,0.0,7,364,3,2,3,black
299,6,7,0.34,1,52,1,1,0,rose
125,4,14,0.69,1,0,1,1,0,rose
196,1,172,8.47,6,299,1,2,3,black
212,1,229,11.34,6,296,1,2,3,black
181,1,53,3.05,6,292,1,2,3,black
50,1,52,2.44,2,0,2,2,0,rose
105,1,89,5.69,2,2,4,1,0,rose
314,1,43,2.41,2,63,2,1,0,rose
130,2,74,3.63,3,96,2,1,0,rose
173,4,10,0.53,1,5,1,1,0,rose
55,2,19,0.99,4,173,3,2,0,rose
290,2,72,3.58,1,258,1,2,3,black
169,6,36,1.71,1,74,1,1,0,rose
45,15,0,0.0,3,0,1,2,0,rose
331,1,0,0.0,15,228,2,1,3,black
750,1,0,0.0,1,365,1,1,2,purple
180,5,0,0.0,1,278,2,2,3,black
130,30,7,0.35,14,179,2,1,3,black
192,1,10,0.47,59,0,1,2,0,rose
131,30,3,0.36,159,249,1,1,3,black
150,1,1,0.05,1,0,1,1,0,rose
199,3,14,2.26,4,272,2,2,3,black
53,1,91,4.4,6,297,2,2,3,black
75,2,39,2.42,6,43,3,2,0,rose
75,2,15,0.73,2,365,4,2,3,black
648,1,71,3.44,4,31,2,1,0,rose
64,30,9,0.5,25,310,2,2,3,black
130,1,17,0.81,5,0,1,2,0,rose
134,4,57,2.79,4,218,1,1,3,black
270,2,48,2.36,4,364,3,1,3,black
275,30,4,0.21,2,64,3,1,0,rose
83,1,128,6.04,1,344,5,1,3,black
75,3,32,1.77,7,175,2,2,0,rose
155,4,13,1.34,2,339,2,1,3,black
80,30,4,0.2,2,299,3,2,3,black
79,3,48,2.35,7,179,2,2,3,black
75,5,1,0.05,2,362,1,2,3,black
264,1,16,0.8,1,2,2,1,0,rose
221,1,84,4.49,1,285,1,1,3,black
300,1,15,0.73,1,89,2,2,0,rose
145,30,0,0.0,1,50,1,1,0,rose
175,2,70,3.36,1,156,2,1,0,rose
95,30,0,0.0,1,0,5,2,0,rose
48,6,11,0.71,57,178,2,2,3,black
30,90,0,0.0,394,248,2,2,3,black
266,30,10,0.7,1,41,2,1,0,rose
550,3,2,0.1,1,364,1,1,3,black
85,2,28,1.32,1,0,2,2,0,rose
160,3,54,2.72,2,353,2,2,3,black
55,2,15,0.74,3,180,2,2,3,black
48,90,6,0.53,124,352,3,2,3,black
115,1,55,2.95,1,0,2,1,0,rose
70,3,23,1.13,2,90,2,2,0,rose
100,1,4,0.25,1,0,3,2,0,rose
50,1,7,0.35,2,357,4,2,3,black
236,5,69,3.32,1,275,1,1,3,black
255,30,1,0.05,1,38,1,1,0,rose
280,1,22,1.04,17,94,1,2,0,rose
137,1,48,2.63,8,149,1,1,0,rose
70,30,3,0.15,8,364,2,2,3,black
300,1,27,1.33,3,168,2,1,3,black
163,30,4,0.2,7,332,2,1,3,black
92,4,18,0.89,7,223,2,2,3,black
93,2,3,0.15,1,78,3,1,0,rose
189,3,70,4.7,1,199,2,1,3,black
196,5,19,0.96,1,177,3,1,3,black
104,30,0,0.0,1,0,1,1,0,rose
125,10,1,0.05,1,0,2,1,0,rose
105,3,53,2.57,1,0,1,1,0,rose
140,30,0,0.0,1,0,1,1,0,rose
140,7,2,0.11,1,11,1,1,0,rose
74,30,0,0.0,1,0,2,1,0,rose
150,5,1,0.12,1,263,2,1,3,black
200,90,1,0.1,1,272,2,1,3,black
196,1,4,0.19,59,0,1,2,0,rose
50,10,0,0.0,7,0,3,2,0,rose
499,30,0,0.0,4,365,1,1,3,black
239,3,35,1.78,2,350,3,1,3,black
60,30,1,0.05,1,0,2,2,0,rose
224,1,44,4.71,1,86,3,1,0,rose
65,30,0,0.0,1,0,1,2,0,rose
185,2,23,1.13,3,179,3,1,3,black
284,2,76,3.77,1,296,2,1,3,black
172,1,115,5.62,3,220,1,1,3,black
121,1,19,0.91,4,365,3,1,3,black
230,3,16,0.84,1,2,1,1,0,rose
150,2,74,3.64,1,22,1,2,0,rose
995,3,2,0.1,1,25,2,1,2,purple
196,1,2,0.1,59,0,1,2,0,rose
199,5,23,1.11,3,127,1,1,0,rose
130,25,0,0.0,3,364,4,2,3,black
192,2,59,3.05,1,156,3,1,0,rose
30,1,8,2.67,13,322,3,3,3,black
50,1,67,3.48,2,0,2,2,0,rose
150,2,78,3.87,5,122,2,1,0,rose
98,3,1,0.17,2,365,4,2,3,black
250,5,4,0.24,1,0,2,1,0,rose
328,30,3,0.18,2,88,2,1,0,rose
70,30,0,0.0,2,358,1,2,3,black
85,30,0,0.0,1,245,4,1,3,black
89,60,4,0.22,32,298,1,1,3,black
408,3,0,0.0,1,0,1,1,0,rose
110,1,22,1.07,2,0,2,2,0,rose
90,7,3,0.14,2,365,4,2,3,black
75,30,4,0.2,14,253,2,1,3,black
194,1,1,0.05,59,0,1,2,0,rose
94,2,9,0.46,4,0,2,2,0,rose
80,1,16,0.77,1,180,2,2,3,black
75,6,0,0.0,1,365,3,2,3,black
70,3,10,1.12,2,0,2,2,0,rose
192,1,3,0.14,59,0,1,2,0,rose
192,1,11,0.53,59,0,1,2,0,rose
80,1,70,3.37,1,246,3,2,3,black
200,2,9,0.46,1,14,1,1,0,rose
108,30,0,0.0,13,25,2,1,0,rose
325,2,20,0.97,3,106,1,1,0,rose
130,100,3,0.16,27,186,1,1,3,black
112,5,49,2.46,1,80,1,2,0,rose
27,90,0,0.0,394,25,2,2,0,rose
200,30,7,0.38,2,125,2,1,0,rose
28,90,0,0.0,394,93,2,2,0,rose
150,1,34,1.82,1,31,3,1,0,rose
37,30,0,0.0,21,249,2,2,3,black
900,30,5,0.26,1,358,2,1,2,purple
599,30,1,0.06,4,365,1,1,3,black
380,1,0,0.0,2,365,4,1,3,black
82,30,1,0.06,1,228,2,1,3,black
63,1,0,0.0,1,0,2,2,0,rose
316,2,4,0.72,1,363,1,2,3,black
125,10,6,0.31,1,0,3,1,0,rose
175,3,28,1.36,1,11,2,1,0,rose
152,1,68,3.45,1,41,2,1,0,rose
150,3,57,2.85,1,121,3,1,0,rose
299,3,42,2.05,3,365,2,1,3,black
83,8,11,0.6,1,94,2,2,0,rose
49,20,53,2.6,2,248,3,1,3,black
156,4,51,2.5,1,47,1,1,0,rose
72,2,63,3.09,3,308,3,1,3,black
75,2,70,3.4,3,343,5,1,3,black
150,1,103,5.12,2,168,1,2,3,black
185,30,3,0.17,2,99,3,1,0,rose
160,30,0,0.0,2,41,2,1,0,rose
162,2,61,3.02,1,18,2,1,0,rose
209,3,26,1.26,4,11,1,1,0,rose
291,30,3,0.18,4,172,1,1,3,black
110,1,1,0.05,1,0,1,1,0,rose
171,3,77,3.75,3,56,2,1,0,rose
125,30,2,0.11,1,0,2,1,0,rose
60,2,0,0.0,1,0,2,2,0,rose
120,30,1,0.09,5,309,1,2,3,black
192,1,8,0.39,59,0,1,2,0,rose
150,30,6,0.38,1,364,2,1,3,black
66,4,44,2.14,1,25,2,2,0,rose
75,1,20,2.15,13,336,3,2,3,black
186,28,57,2.9,2,281,2,1,3,black
70,3,154,7.76,22,34,1,2,0,rose
70,3,32,1.67,2,89,2,2,0,rose
656,4,0,0.0,3,362,1,1,3,black
192,1,3,0.15,59,0,1,2,0,rose
99,30,17,0.83,28,268,1,2,3,black
252,2,5,0.85,1,148,1,1,0,rose
192,1,15,0.75,59,0,1,2,0,rose
95,30,3,0.16,1,137,2,1,0,rose
82,1,13,0.78,2,365,3,2,3,black
54,1,26,1.25,2,356,3,2,3,black
60,60,0,0.0,1,353,1,2,3,black
62,30,0,0.0,1,0,2,2,0,rose
250,7,2,0.1,3,208,1,1,3,black
80,5,8,0.39,1,355,3,2,3,black
143,5,0,0.0,1,0,4,1,0,rose
164,30,2,0.1,13,365,1,1,3,black
162,1,34,2.63,6,269,1,2,3,black
150,7,6,0.29,1,0,1,1,0,rose
346,2,55,2.79,2,24,1,1,0,rose
245,4,54,2.66,1,21,2,1,0,rose
75,30,0,0.0,1,0,3,1,0,rose
80,30,54,2.61,1,295,3,1,3,black
199,2,5,0.26,1,0,2,1,0,rose
158,3,2,0.11,1,5,1,1,0,rose
308,31,0,0.0,526,0,1,1,0,rose
65,2,69,3.38,1,359,3,2,3,black
300,2,39,1.9,2,0,1,1,0,rose
162,1,19,0.94,6,268,1,2,3,black
89,1,80,3.95,1,0,3,1,0,rose
130,31,9,0.49,1,12,2,1,0,rose
250,30,4,0.21,1,317,2,1,3,black
162,1,20,3.14,6,269,1,2,3,black
212,1,29,1.72,2,59,1,1,0,rose
2500,1,0,0.0,2,0,1,1,2,purple
49,1,85,4.23,5,50,3,2,0,rose
289,3,29,1.75,1,11,2,1,0,rose
259,1,11,0.71,17,0,1,2,0,rose
216,90,0,0.0,4,217,1,1,3,black
386,2,15,0.74,2,0,2,1,0,rose
110,2,2,0.1,1,157,3,2,0,rose
190,1,96,4.84,1,41,1,1,0,rose
201,1,1,0.05,59,0,1,2,0,rose
282,2,82,4.09,1,249,2,1,3,black
350,4,8,0.4,2,0,2,1,0,rose
350,3,51,2.51,1,353,2,1,3,black
150,30,5,0.38,1,81,2,1,0,rose
106,30,4,0.27,124,360,1,1,3,black
100,10,47,2.43,1,2,1,1,0,rose
240,2,12,0.71,1,0,1,2,0,rose
38,30,2,0.1,21,274,2,2,3,black
225,4,11,0.54,1,0,1,1,0,rose
226,1,116,5.82,1,354,2,1,3,black
65,30,19,0.98,6,340,2,2,3,black
150,5,0,0.0,2,0,1,1,0,rose
122,2,4,0.47,1,0,3,1,0,rose
97,2,62,3.08,1,84,3,1,0,rose
50,1,40,1.96,2,0,2,2,0,rose
106,4,57,2.89,1,41,1,1,0,rose
200,7,3,0.15,1,0,2,1,0,rose
60,30,10,0.49,6,355,2,2,3,black
967,2,0,0.0,5,275,2,1,2,purple
375,30,0,0.0,1,0,2,1,0,rose
105,2,23,1.2,2,180,3,1,3,black
135,7,4,0.45,1,0,2,1,0,rose
92,30,1,0.05,5,309,2,2,3,black
65,6,1,0.06,57,129,2,2,0,rose
90,1,22,1.29,3,58,2,2,0,rose
150,3,3,0.15,1,0,2,1,0,rose
195,90,5,0.3,27,120,1,1,0,rose
95,5,2,0.1,1,0,3,2,0,rose
40,30,0,0.0,394,153,2,2,3,black
65,6,2,0.18,57,101,2,2,0,rose
65,6,0,0.0,57,248,2,2,3,black
32,90,0,0.0,394,187,2,2,3,black
55,30,12,0.6,3,31,2,2,0,rose
65,6,0,0.0,57,269,2,2,3,black
68,30,0,0.0,1,0,4,1,0,rose
96,1,92,4.67,4,205,3,1,3,black
102,3,85,4.54,2,134,3,1,0,rose
95,365,1,0.05,1,30,1,1,0,rose
70,30,11,0.57,2,180,2,2,3,black
65,6,1,0.19,57,157,2,2,0,rose
100,30,1,0.06,1,0,3,1,0,rose
65,6,1,0.1,57,129,2,2,0,rose
43,6,3,0.33,57,161,2,2,0,rose
65,6,2,0.1,57,249,2,2,3,black
120,1,3,0.15,2,363,4,2,3,black
217,3,42,2.09,2,250,1,1,3,black
34,90,0,0.0,394,95,2,2,0,rose
40,30,2,0.16,394,153,2,2,3,black
65,6,8,0.52,57,192,2,2,3,black
43,6,6,0.34,57,229,2,2,3,black
86,20,0,0.0,3,0,1,2,0,rose
32,90,0,0.0,394,4,2,2,0,rose
33,90,0,0.0,394,218,2,2,3,black
150,10,3,0.21,1,0,1,1,0,rose
168,1,61,3.42,1,167,2,1,3,black
229,30,4,0.2,8,97,1,1,0,rose
550,13,0,0.0,1,0,2,1,0,rose
109,14,28,1.49,1,166,2,1,0,rose
121,30,4,0.21,3,78,2,1,0,rose
35,90,0,0.0,394,97,2,2,0,rose
123,30,4,0.24,124,339,1,1,3,black
195,15,0,0.0,1,248,2,1,3,black
145,1,11,0.53,2,0,2,1,0,rose
370,1,73,3.58,2,312,2,1,3,black
39,90,0,0.0,394,0,2,2,0,rose
27,90,0,0.0,394,0,2,2,0,rose
301,30,0,0.0,113,359,1,1,3,black
757,1,1,0.05,3,0,3,2,2,purple
75,2,4,0.19,3,35,2,2,0,rose
950,2,61,2.97,3,0,1,1,2,purple
101,1,13,3.33,1,119,2,2,0,rose
130,4,22,1.08,1,159,2,1,0,rose
196,1,0,0.0,59,0,1,2,0,rose
82,1,59,2.92,2,68,2,2,0,rose
135,30,50,2.52,2,364,4,1,3,black
80,1,104,5.08,6,83,2,2,0,rose
167,1,18,1.16,18,339,1,2,3,black
130,30,1,0.07,2,0,2,1,0,rose
756,1,1,0.08,2,364,2,1,2,purple
149,30,5,0.33,1,133,2,1,0,rose
184,2,18,0.89,3,364,3,1,3,black
122,2,9,0.46,7,80,5,1,0,rose
70,1,4,0.21,1,0,2,2,0,rose
197,30,4,0.22,1,310,2,1,3,black
144,2,80,3.93,1,175,3,1,3,black
170,1,117,5.74,3,226,1,1,3,black
120,2,14,0.76,7,89,5,1,0,rose
83,1,22,1.08,2,89,3,2,0,rose
56,6,0,0.0,57,360,2,2,3,black
165,1,32,1.9,1,45,2,1,0,rose
400,1,1,0.09,1,45,1,2,0,rose
45,30,5,0.27,25,287,2,2,3,black
595,4,10,0.58,3,320,2,1,3,black
60,3,12,0.64,18,342,2,2,3,black
29,30,1,0.07,178,56,3,2,0,rose
128,2,18,0.91,7,80,5,1,0,rose
185,2,104,5.42,1,184,2,1,3,black
300,2,3,0.98,2,171,2,1,3,black
98,1,57,3.25,1,356,4,1,3,black
61,6,0,0.0,57,360,2,2,3,black
140,30,0,0.0,1,100,2,1,0,rose
116,30,3,0.15,38,172,1,1,3,black
170,14,0,0.0,1,113,1,1,0,rose
156,1,46,2.65,2,358,2,1,3,black
82,1,17,0.84,1,291,3,1,3,black
150,1,28,1.39,5,348,3,2,3,black
106,2,39,1.94,1,104,3,1,0,rose
201,5,50,2.44,1,8,2,1,0,rose
414,2,37,2.11,1,177,2,1,3,black
121,1,8,0.95,2,5,1,1,0,rose
43,50,1,0.19,14,187,5,2,3,black
1000,3,6,0.3,1,91,1,1,2,purple
312,4,1,0.06,4,315,1,1,3,black
8090,2,15,0.77,1,12,3,2,1,pink
110,5,38,1.86,2,54,1,2,0,rose
84,2,25,1.37,3,336,3,1,3,black
200,2,8,1.41,1,37,1,1,0,rose
200,4,28,1.97,1,272,2,1,3,black
59,30,3,0.16,23,97,1,2,0,rose
350,2,39,2.37,1,310,2,1,3,black
279,1,2,0.11,4,140,1,2,0,rose
500,3,0,0.0,1,94,2,1,0,rose
93,1,44,2.17,1,217,2,2,3,black
35,30,1,0.11,394,1,2,2,0,rose
70,5,19,0.98,2,148,3,2,0,rose
90,5,16,0.79,14,0,2,2,0,rose
121,1,10,0.88,1,365,4,2,3,black
59,2,47,2.36,2,361,3,2,3,black
120,30,3,0.15,131,188,1,1,3,black
220,3,48,2.44,5,162,2,1,3,black
161,3,51,2.93,1,325,2,1,3,black
115,3,40,1.99,1,353,4,1,3,black
100,3,32,1.61,1,15,1,2,0,rose
139,90,6,0.32,1,16,1,1,0,rose
107,2,42,2.18,7,88,5,1,0,rose
299,2,14,0.72,1,14,1,1,0,rose
56,6,0,0.0,57,360,2,2,3,black
56,6,0,0.0,57,360,2,2,3,black
199,3,25,1.64,1,190,1,1,3,black
61,6,0,0.0,57,360,2,2,3,black
221,2,107,5.26,1,14,1,1,0,rose
373,31,0,0.0,526,0,1,1,0,rose
142,3,56,3.71,3,114,2,1,0,rose
250,3,18,0.91,7,342,2,2,3,black
